value,type
-2.948388056797175,variable 2
-2.9549811992422463,variable 2
-2.975996840785912,variable 2
-2.902236059681675,variable 2
-2.9825899832309832,variable 2
-2.948388056797175,variable 2
-2.9734419980884463,variable 2
-2.9457095926788646,variable 2
-2.944473378470414,variable 2
-2.9825899832309832,variable 2
-2.974760626577461,variable 2
-2.9523027351239364,variable 2
-2.892964453118293,variable 2
-2.970639912549291,variable 2
-2.944473378470414,variable 2
-2.9879469114676036,variable 2
-2.9259301653436505,variable 2
-2.9772330549943624,variable 2
-2.978675304904222,variable 2
-2.978675304904222,variable 2
-2.9430311285605546,variable 2
-2.9574536276591483,variable 2
-2.970639912549291,variable 2
-2.8138467437774355,variable 2
-2.961574341687318,variable 2
-2.9772330549943624,variable 2
-2.993221425423661,variable 2
-2.944473378470414,variable 2
-2.970639912549291,variable 2
-2.9825899832309832,variable 2
-2.9773978835554895,variable 2
-2.87977816822815,variable 2
-2.970639912549291,variable 2
-2.9588958775690077,variable 2
-2.9720821624591505,variable 2
-2.9720821624591505,variable 2
-2.858762526684485,variable 2
-2.9813537690225322,variable 2
-2.9549811992422463,variable 2
-2.8719488115746277,variable 2
-2.8956429172366036,variable 2
-2.9733183766676015,variable 2
-2.9601320917774587,variable 2
-2.986504661557744,variable 2
-2.9271663795521015,variable 2
-2.9720821624591505,variable 2
-2.9720821624591505,variable 2
-2.9904193398845056,variable 2
-2.983702576018589,variable 2
-2.9838261974394342,variable 2
-2.96940369834084,variable 2
-2.9852684473492936,variable 2
-2.9681674841323895,variable 2
-2.961574341687318,variable 2
-2.9838261974394342,variable 2
-2.979911519112673,variable 2
-2.9469458068873156,variable 2
-2.9945400539126754,variable 2
-2.9457095926788646,variable 2
-2.9681674841323895,variable 2
-2.92325170122534,variable 2
-2.9298448436704114,variable 2
-2.9891831256760546,variable 2
-2.9852684473492936,variable 2
-2.9813537690225322,variable 2
-2.993097804002816,variable 2
-2.991861589794365,variable 2
-2.9904193398845056,variable 2
-2.8824566323464604,variable 2
-2.993097804002816,variable 2
-2.9801175548140812,variable 2
-2.9860925901549273,variable 2
-2.967672998449009,variable 2
-2.8053168657391243,variable 2
-2.9832080903352085,variable 2
-2.9891831256760546,variable 2
-2.9943855271366187,variable 2
-2.9783868549222503,variable 2
-2.9040903809943512,variable 2
-2.978675304904222,variable 2
-2.862265133608429,variable 2
-2.914598201766184,variable 2
-2.9815598047239407,variable 2
-2.924899986836608,variable 2
-2.9638407344028113,variable 2
-2.9681674841323895,variable 2
-2.9473578782901324,variable 2
-2.972700269563376,variable 2
-2.957865699061965,variable 2
-2.9698157697436574,variable 2
-2.972700269563376,variable 2
-2.9875348400647868,variable 2
-2.9712580196535168,variable 2
-2.9698157697436574,variable 2
-2.8952308458337863,variable 2
-2.9981456786873237,variable 2
-2.991037446988731,variable 2
-2.9860925901549273,variable 2
-2.891357374647307,variable 2
-2.7588352115013706,variable 2
-2.9681674841323895,variable 2
-2.984650340245068,variable 2
-2.9473578782901324,variable 2
-2.9860925901549273,variable 2
-2.9315389149931037,variable 2
-2.9612080559959253,variable 2
-2.970914626817836,variable 2
-2.9319052006844966,variable 2
-2.9968980180510165,variable 2
-2.9878553400447556,variable 2
-2.795555352063505,variable 2
-2.845003920401541,variable 2
-2.964504627218461,variable 2
-2.8486667773154695,variable 2
-2.8317260640885498,variable 2
-2.9576367705048447,variable 2
-2.884837489340514,variable 2
-2.9214660584798,variable 2
-2.8353889210024783,variable 2
-2.7621317827239062,variable 2
-2.9612996274187733,variable 2
-2.779072495950826,variable 2
-2.9745774837317644,variable 2
-2.9278760580791747,variable 2
-2.792350352263817,variable 2
-2.964504627218461,variable 2
-2.994494268201251,variable 2
-2.779072495950826,variable 2
-2.8317260640885498,variable 2
-2.984535875966508,variable 2
-2.9576367705048447,variable 2
-2.9113932019664963,variable 2
-2.5689160805141737,variable 2
-2.8817240609636747,variable 2
-2.992777304022847,variable 2
-2.991060339844443,variable 2
-2.9978137322794987,variable 2
-2.822111064689487,variable 2
-2.772937210619996,variable 2
-2.996096768101095,variable 2
-2.9745774837317644,variable 2
-2.950585770945532,variable 2
-2.682922501960201,variable 2
-2.659571789133906,variable 2
-2.7355760700979244,variable 2
-2.692537501359263,variable 2
-2.792350352263817,variable 2
-2.653161789534531,variable 2
-2.970914626817836,variable 2
-2.470476800952343,variable 2
-2.964504627218461,variable 2
-2.6494989326206024,variable 2
-2.5368660825172986,variable 2
-2.991976054072925,variable 2
-2.9214660584798,variable 2
-2.993578553972769,variable 2
-2.9745774837317644,variable 2
-2.9663360556754252,variable 2
-2.635213790656281,variable 2
-2.9809874833311394,variable 2
-2.9809874833311394,variable 2
-2.9745774837317644,variable 2
-2.9809874833311394,variable 2
-2.954431770705157,variable 2
-2.9049832023671214,variable 2
-2.739238927011853,variable 2
-2.937262128921117,variable 2
-2.9049832023671214,variable 2
-2.7259610706988617,variable 2
-2.9319052006844966,variable 2
-2.6670806458074594,variable 2
-2.9809874833311394,variable 2
-2.970914626817836,variable 2
-2.95122677090547,variable 2
-2.894910345853818,variable 2
-2.9809874833311394,variable 2
-2.9809874833311394,variable 2
-2.953149770785282,variable 2
-2.982452626096711,variable 2
-2.934743914792791,variable 2
-2.991976054072925,variable 2
-2.894910345853818,variable 2
-2.9113932019664963,variable 2
-2.7557217831245313,variable 2
-2.865149633428148,variable 2
-2.6994053580728794,variable 2
-2.8417989206018532,variable 2
-2.7689996394375225,variable 2
-2.8353889210024783,variable 2
-2.865149633428148,variable 2
-2.954431770705157,variable 2
-2.9278760580791747,variable 2
-2.8747646328272105,variable 2
-2.967709627018148,variable 2
-2.9745774837317644,variable 2
-2.970914626817836,variable 2
-2.967709627018148,variable 2
-2.9443589141918536,variable 2
-2.964504627218461,variable 2
-2.9278760580791747,variable 2
-2.679259645046272,variable 2
-2.808833208376496,variable 2
-2.95134123518403,variable 2
-2.9029686310644607,variable 2
-2.595288650294459,variable 2
-2.9379489145924786,variable 2
-2.884837489340514,variable 2
-2.980415161938338,variable 2
-2.7886874953498886,variable 2
-2.849857205812496,variable 2
-2.9786981977599343,variable 2
-2.873665775753032,variable 2
-2.9246710582794875,variable 2
-2.9278760580791747,variable 2
-2.8486667773154695,variable 2
-2.977782483531452,variable 2
-2.9745774837317644,variable 2
-2.964504627218461,variable 2
-2.9612996274187733,variable 2
-2.9745774837317644,variable 2
-2.876229775592782,variable 2
-2.9612996274187733,variable 2
-2.9612996274187733,variable 2
-2.9135909161148534,variable 2
-2.967709627018148,variable 2
-2.9612996274187733,variable 2
-2.979499447709856,variable 2
-2.9911748041230033,variable 2
-2.991976054072925,variable 2
-2.8604794908628888,variable 2
-2.9278760580791747,variable 2
-2.9745774837317644,variable 2
-2.9049832023671214,variable 2
-2.9214660584798,variable 2
-2.9612996274187733,variable 2
-2.8880424891402017,variable 2
-2.9246710582794875,variable 2
-2.964504627218461,variable 2
-2.9612996274187733,variable 2
-2.984192483130827,variable 2
-2.9612996274187733,variable 2
-2.9612996274187733,variable 2
-2.934743914792791,variable 2
-2.9315389149931037,variable 2
-2.964504627218461,variable 2
-2.8550767769148444,variable 2
-2.9379489145924786,variable 2
-2.964504627218461,variable 2
-2.9745774837317644,variable 2
-2.9246710582794875,variable 2
-2.8486667773154695,variable 2
-2.9745774837317644,variable 2
-2.8995575955633646,variable 2
-2.9958220538325504,variable 2
-2.972700269563376,variable 2
-2.964504627218461,variable 2
-2.9182610586801125,variable 2
-2.702610357872567,variable 2
-2.792350352263817,variable 2
-2.894910345853818,variable 2
-2.758926782924219,variable 2
-2.9278760580791747,variable 2
-2.9246710582794875,variable 2
-2.795555352063505,variable 2
-2.9049832023671214,variable 2
-2.7621317827239062,variable 2
-2.792350352263817,variable 2
-2.9612996274187733,variable 2
-2.86194463362846,variable 2
-2.977782483531452,variable 2
-2.692537501359263,variable 2
-2.434306088927298,variable 2
-2.8550767769148444,variable 2
-2.987214340084818,variable 2
-2.8935825602225185,variable 2
-2.934743914792791,variable 2
-2.970914626817836,variable 2
-2.9573620562363,variable 2
-2.5849410795126113,variable 2
-2.7886874953498886,variable 2
-2.8742152042901212,variable 2
-2.977782483531452,variable 2
-2.9741425194732356,variable 2
-2.7987603518631925,variable 2
-2.672849645446897,variable 2
-2.95122677090547,variable 2
-2.884837489340514,variable 2
-2.86194463362846,variable 2
-2.8582817767145317,variable 2
-2.8880424891402017,variable 2
-2.9214660584798,variable 2
-2.9920676254957734,variable 2
-2.951890663721119,variable 2
-2.9752184836917017,variable 2
-2.8966730957436457,variable 2
-2.984192483130827,variable 2
-2.865149633428148,variable 2
-2.970914626817836,variable 2
-2.967709627018148,variable 2
-2.752516783324844,variable 2
-2.977782483531452,variable 2
-2.967709627018148,variable 2
-2.964504627218461,variable 2
-2.86194463362846,variable 2
-2.95122677090547,variable 2
-2.941153914392166,variable 2
-2.914598201766184,variable 2
-2.934743914792791,variable 2
-2.9214660584798,variable 2
-2.970914626817836,variable 2
-2.8385939208021655,variable 2
-2.812038208176183,variable 2
-2.901320345453193,variable 2
-2.752516783324844,variable 2
-2.9049832023671214,variable 2
-2.6462939328209147,variable 2
-2.9113932019664963,variable 2
-2.9214660584798,variable 2
-2.603255364082254,variable 2
-2.9576367705048447,variable 2
-2.934743914792791,variable 2
-2.741528212583058,variable 2
-2.8683546332278356,variable 2
-2.9924339111871663,variable 2
-2.894910345853818,variable 2
-2.9712580196535168,variable 2
-2.984650340245068,variable 2
-2.9809874833311394,variable 2
-2.984192483130827,variable 2
-2.95122677090547,variable 2
-2.964504627218461,variable 2
-2.970914626817836,variable 2
-2.702610357872567,variable 2
-2.8683546332278356,variable 2
-2.9576367705048447,variable 2
-2.898115345653505,variable 2
-2.9049832023671214,variable 2
-2.9612996274187733,variable 2
-2.7190932139852455,variable 2
-2.8353889210024783,variable 2
-2.758926782924219,variable 2
-2.8385939208021655,variable 2
-2.6962003582731917,variable 2
-2.517178226604932,variable 2
-2.9891831256760546,variable 2
-2.942069628620648,variable 2
-2.3984787697379337,variable 2
-2.9626731987614967,variable 2
-2.9113932019664963,variable 2
-2.8115803510619424,variable 2
-2.8518717771151567,variable 2
-2.6133282205955575,variable 2
-2.37112180716203,variable 2
-2.9819031975596215,variable 2
-2.719276356830942,variable 2
-2.701351250808404,variable 2
-2.795555352063505,variable 2
-2.8253160644891744,variable 2
-2.884471203649121,variable 2
-2.517178226604932,variable 2
-2.8582817767145317,variable 2
-2.86194463362846,variable 2
-2.8582817767145317,variable 2
-2.9214660584798,variable 2
-2.865149633428148,variable 2
-2.865149633428148,variable 2
-2.9113932019664963,variable 2
-2.9113932019664963,variable 2
-2.970914626817836,variable 2
-2.8880424891402017,variable 2
-2.9214660584798,variable 2
-2.9315389149931037,variable 2
-2.9354078076084407,variable 2
-2.7266936420816474,variable 2
-2.89170534605413,variable 2
-2.682922501960201,variable 2
-2.808833208376496,variable 2
-2.9653287700240947,variable 2
-2.9878553400447556,variable 2
-2.8051703514625674,variable 2
-2.758926782924219,variable 2
-2.8582817767145317,variable 2
-2.9182610586801125,variable 2
-2.9113932019664963,variable 2
-2.8816324895408267,variable 2
-2.927990522357735,variable 2
-2.978515054914238,variable 2
-2.812038208176183,variable 2
-2.9443589141918536,variable 2
-2.967709627018148,variable 2
-2.984192483130827,variable 2
-2.901320345453193,variable 2
-2.934743914792791,variable 2
-2.884837489340514,variable 2
-2.815243207975871,variable 2
-2.865149633428148,variable 2
-2.77220463923721,variable 2
-2.808833208376496,variable 2
-2.8880424891402017,variable 2
-2.8353889210024783,variable 2
-2.758926782924219,variable 2
-2.9473578782901324,variable 2
-2.8880424891402017,variable 2
-2.848872813016878,variable 2
-2.9819031975596215,variable 2
-2.894910345853818,variable 2
-2.865149633428148,variable 2
-2.9049832023671214,variable 2
-2.95122677090547,variable 2
-2.9832080903352085,variable 2
-2.970914626817836,variable 2
-2.822111064689487,variable 2
-2.898115345653505,variable 2
-2.871559633027523,variable 2
-2.8019653516628797,variable 2
-2.970914626817836,variable 2
-2.967709627018148,variable 2
-2.9379489145924786,variable 2
-2.9246710582794875,variable 2
-2.884837489340514,variable 2
-2.8518717771151567,variable 2
-2.964504627218461,variable 2
-2.9214660584798,variable 2
-2.8816324895408267,variable 2
-2.9905109113073536,variable 2
-2.7549205331746096,variable 2
-2.9638407344028113,variable 2
-2.9745774837317644,variable 2
-2.901320345453193,variable 2
-2.9246710582794875,variable 2
-2.9831851974794965,variable 2
-2.9860925901549273,variable 2
-2.780262924447853,variable 2
-2.89170534605413,variable 2
-2.8747646328272105,variable 2
-2.8747646328272105,variable 2
-2.9278760580791747,variable 2
-2.745648926611228,variable 2
-2.9081882021668086,variable 2
-2.8816324895408267,variable 2
-2.9246710582794875,variable 2
-2.7754096390368974,variable 2
-2.9246710582794875,variable 2
-2.981170626176836,variable 2
-2.9659697699840324,variable 2
-2.977782483531452,variable 2
-2.9612996274187733,variable 2
-2.934743914792791,variable 2
-2.9809874833311394,variable 2
-2.967709627018148,variable 2
-2.964504627218461,variable 2
-2.8747646328272105,variable 2
-2.8385939208021655,variable 2
-2.884837489340514,variable 2
-2.5702896518568967,variable 2
-2.5702896518568967,variable 2
-2.745648926611228,variable 2
-2.964504627218461,variable 2
-2.9443589141918536,variable 2
-2.914598201766184,variable 2
-2.9214660584798,variable 2
-2.954431770705157,variable 2
-2.9214660584798,variable 2
-2.948021771105782,variable 2
-2.914598201766184,variable 2
-2.9681674841323895,variable 2
-2.892140310312659,variable 2
-2.9182610586801125,variable 2
-2.9278760580791747,variable 2
-2.994448482489827,variable 2
-2.9819031975596215,variable 2
-2.948021771105782,variable 2
-2.9379489145924786,variable 2
-2.967709627018148,variable 2
-2.9745774837317644,variable 2
-2.9958220538325504,variable 2
-2.957865699061965,variable 2
-2.9745774837317644,variable 2
-2.9612996274187733,variable 2
-2.954431770705157,variable 2
-2.9809874833311394,variable 2
-2.9113932019664963,variable 2
-2.6430889330212275,variable 2
-2.8816324895408267,variable 2
-2.89170534605413,variable 2
-2.8747646328272105,variable 2
-2.922015487016889,variable 2
-2.8317260640885498,variable 2
-2.7668706038563013,variable 2
-2.969266341206568,variable 2
-2.828521064288862,variable 2
-2.9819031975596215,variable 2
-2.95122677090547,variable 2
-2.967709627018148,variable 2
-2.9920676254957734,variable 2
-2.9950894824497647,variable 2
-2.9621924487915434,variable 2
-2.9917929112272286,variable 2
-2.960750198881684,variable 2
-2.9246710582794875,variable 2
-2.901320345453193,variable 2
-2.95122677090547,variable 2
-2.914598201766184,variable 2
-2.871559633027523,variable 2
-2.7886874953498886,variable 2
-2.9049832023671214,variable 2
-2.8747646328272105,variable 2
-2.9612996274187733,variable 2
-2.9576367705048447,variable 2
-2.970914626817836,variable 2
-2.9049832023671214,variable 2
-2.967709627018148,variable 2
-2.9182610586801125,variable 2
-2.984192483130827,variable 2
-2.7355760700979244,variable 2
-2.9040903809943512,variable 2
-2.986481768702032,variable 2
-2.9315389149931037,variable 2
-2.8184482077755586,variable 2
-2.828521064288862,variable 2
-2.9681674841323895,variable 2
-2.964504627218461,variable 2
-2.8385939208021655,variable 2
-2.85938063378871,variable 2
-2.9182610586801125,variable 2
-2.9612996274187733,variable 2
-2.9379489145924786,variable 2
-2.9278760580791747,variable 2
-2.967709627018148,variable 2
-2.941153914392166,variable 2
-2.970914626817836,variable 2
-2.994448482489827,variable 2
-2.9354078076084407,variable 2
-2.984192483130827,variable 2
-2.984192483130827,variable 2
-2.9745774837317644,variable 2
-2.984192483130827,variable 2
-2.9971040537524254,variable 2
-2.9246710582794875,variable 2
-2.964504627218461,variable 2
-2.934743914792791,variable 2
-2.964504627218461,variable 2
-2.970914626817836,variable 2
-2.8550767769148444,variable 2
-2.9182610586801125,variable 2
-2.89170534605413,variable 2
-2.95122677090547,variable 2
-2.984192483130827,variable 2
-2.856290098267583,variable 2
-2.9878553400447556,variable 2
-2.9049832023671214,variable 2
-2.878427489741139,variable 2
-2.7854824955502013,variable 2
-2.9809874833311394,variable 2
-2.86194463362846,variable 2
-2.871559633027523,variable 2
-2.984192483130827,variable 2
-2.970914626817836,variable 2
-2.964504627218461,variable 2
-2.9958220538325504,variable 2
-2.951890663721119,variable 2
-2.9792476262970236,variable 2
-2.8503150629267373,variable 2
-2.8253160644891744,variable 2
-2.898115345653505,variable 2
-2.563421795143281,variable 2
-2.8550767769148444,variable 2
-2.9214660584798,variable 2
-2.914598201766184,variable 2
-2.745648926611228,variable 2
-2.9081882021668086,variable 2
-2.914598201766184,variable 2
-2.9964630537924877,variable 2
-2.984192483130827,variable 2
-2.8534055984478646,variable 2
-2.8503150629267373,variable 2
-2.8816324895408267,variable 2
-2.86194463362846,variable 2
-2.9113932019664963,variable 2
-2.9379489145924786,variable 2
-2.8019653516628797,variable 2
-2.7355760700979244,variable 2
-2.9576367705048447,variable 2
-2.715888214185558,variable 2
-2.5766996514562717,variable 2
-2.77220463923721,variable 2
-2.89170534605413,variable 2
-2.66964464564721,variable 2
-2.894910345853818,variable 2
-2.898115345653505,variable 2
-2.8518717771151567,variable 2
-2.901320345453193,variable 2
-2.672849645446897,variable 2
-2.8518717771151567,variable 2
-2.62294321999462,variable 2
-2.7621317827239062,variable 2
-2.970914626817836,variable 2
-2.9379489145924786,variable 2
-2.9214660584798,variable 2
-2.9278760580791747,variable 2
-2.692537501359263,variable 2
-2.9315389149931037,variable 2
-2.878427489741139,variable 2
-2.7822774957505136,variable 2
-2.894910345853818,variable 2
-2.6298110767082363,variable 2
-2.745648926611228,variable 2
-2.941153914392166,variable 2
-2.556714188419649,variable 2
-2.9055326309042107,variable 2
-2.9281507723477196,variable 2
-2.9502423781098512,variable 2
-2.941153914392166,variable 2
-2.984650340245068,variable 2
-2.977782483531452,variable 2
-2.9612996274187733,variable 2
-2.9745774837317644,variable 2
-2.9576367705048447,variable 2
-2.970914626817836,variable 2
-2.9278760580791747,variable 2
-2.924213201165246,variable 2
-2.8579383838788512,variable 2
-2.954706484973702,variable 2
-2.8653556691295563,variable 2
-2.964504627218461,variable 2
-2.9315389149931037,variable 2
-2.901320345453193,variable 2
-2.9214660584798,variable 2
-2.9278760580791747,variable 2
-2.898115345653505,variable 2
-2.739238927011853,variable 2
-2.9832080903352085,variable 2
-2.9414286286607108,variable 2
-2.9214660584798,variable 2
-2.9878553400447556,variable 2
-2.555065902808381,variable 2
-2.7557217831245313,variable 2
-2.894910345853818,variable 2
-2.865149633428148,variable 2
-2.994448482489827,variable 2
-2.7981880304703908,variable 2
-2.5931825075689505,variable 2
-2.9081882021668086,variable 2
-2.8747646328272105,variable 2
-2.884837489340514,variable 2
-2.9875348400647868,variable 2
-2.8353889210024783,variable 2
-2.967709627018148,variable 2
-2.89170534605413,variable 2
-2.7886874953498886,variable 2
-2.9278760580791747,variable 2
-2.689332501559576,variable 2
-2.986481768702032,variable 2
-2.994448482489827,variable 2
-2.984650340245068,variable 2
-2.871559633027523,variable 2
-2.9182610586801125,variable 2
-2.8518717771151567,variable 2
-2.9576367705048447,variable 2
-2.89170534605413,variable 2
-2.8019653516628797,variable 2
-2.871559633027523,variable 2
-2.9081882021668086,variable 2
-2.914598201766184,variable 2
-2.988496340004693,variable 2
-2.9878553400447556,variable 2
-2.9712580196535168,variable 2
-2.9339655576985813,variable 2
-2.984192483130827,variable 2
-2.894910345853818,variable 2
-2.914598201766184,variable 2
-2.9905109113073536,variable 2
-2.938498343129568,variable 2
-2.922015487016889,variable 2
-2.95122677090547,variable 2
-2.9315389149931037,variable 2
-2.8056053157210963,variable 2
-2.583567508169888,variable 2
-2.89170534605413,variable 2
-2.884837489340514,variable 2
-2.9214660584798,variable 2
-2.941153914392166,variable 2
-2.9081882021668086,variable 2
-2.8184482077755586,variable 2
-2.9379489145924786,variable 2
-2.6627767889335936,variable 2
-2.8486667773154695,variable 2
-2.884837489340514,variable 2
-2.7886874953498886,variable 2
-2.941153914392166,variable 2
-2.967709627018148,variable 2
-2.894910345853818,variable 2
-2.8550767769148444,variable 2
-2.954431770705157,variable 2
-2.8353889210024783,variable 2
-2.9081882021668086,variable 2
-2.967709627018148,variable 2
-2.9612996274187733,variable 2
-2.9049832023671214,variable 2
-2.7291660704985494,variable 2
-2.815243207975871,variable 2
-2.901320345453193,variable 2
-2.9315389149931037,variable 2
-2.95122677090547,variable 2
-2.815243207975871,variable 2
-2.948021771105782,variable 2
-2.871559633027523,variable 2
-2.964504627218461,variable 2
-2.9214660584798,variable 2
-2.9698157697436574,variable 2
-2.9576367705048447,variable 2
-2.970914626817836,variable 2
-2.9958220538325504,variable 2
-2.9752184836917017,variable 2
-2.7557217831245313,variable 2
-2.9447251998832464,variable 2
-2.758926782924219,variable 2
-2.964504627218461,variable 2
-2.6669432886731874,variable 2
-2.9621924487915434,variable 2
-2.894910345853818,variable 2
-2.9182610586801125,variable 2
-2.9214660584798,variable 2
-2.967709627018148,variable 2
-2.9652829843126707,variable 2
-2.9924339111871663,variable 2
-2.9745774837317644,variable 2
-2.993509875405633,variable 2
-2.988496340004693,variable 2
-2.984192483130827,variable 2
-2.9049832023671214,variable 2
-2.8056053157210963,variable 2
-2.9443589141918536,variable 2
-2.828521064288862,variable 2
-2.9698157697436574,variable 2
-2.948021771105782,variable 2
-2.8353889210024783,variable 2
-2.8353889210024783,variable 2
-2.967984341286693,variable 2
-2.9666107699439697,variable 2
-2.9958220538325504,variable 2
-2.970914626817836,variable 2
-2.63988393322154,variable 2
-2.7266936420816474,variable 2
-2.930875022177454,variable 2
-2.9443589141918536,variable 2
-2.987214340084818,variable 2
-2.8880424891402017,variable 2
-2.8880424891402017,variable 2
-2.9562174134506973,variable 2
-2.894910345853818,variable 2
-2.9115076662450567,variable 2
-2.96672523422253,variable 2
-2.7987603518631925,variable 2
-2.9739364837718267,variable 2
-2.89170534605413,variable 2
-2.9049832023671214,variable 2
-2.979888626256961,variable 2
-2.8253160644891744,variable 2
-2.9379489145924786,variable 2
-2.7822774957505136,variable 2
-2.9278760580791747,variable 2
-2.970914626817836,variable 2
-2.967709627018148,variable 2
-2.967709627018148,variable 2
-2.954431770705157,variable 2
-2.95122677090547,variable 2
-2.328083238423369,variable 2
-2.914598201766184,variable 2
-2.9315389149931037,variable 2
-2.8880424891402017,variable 2
-2.95122677090547,variable 2
-2.8880424891402017,variable 2
-2.8518717771151567,variable 2
-2.89170534605413,variable 2
-2.941153914392166,variable 2
-2.878427489741139,variable 2
-2.948021771105782,variable 2
-2.9214660584798,variable 2
-2.9379489145924786,variable 2
-2.6266060769085486,variable 2
-2.970914626817836,variable 2
-2.967709627018148,variable 2
-2.967709627018148,variable 2
-2.967709627018148,variable 2
-2.546938939030602,variable 2
-2.583567508169888,variable 2
-2.6064603638819417,variable 2
-2.752516783324844,variable 2
-2.984192483130827,variable 2
-2.9278760580791747,variable 2
-2.914598201766184,variable 2
-2.7058153576722543,variable 2
-2.9809874833311394,variable 2
-2.8486667773154695,variable 2
-2.8019653516628797,variable 2
-2.8385939208021655,variable 2
-2.815243207975871,variable 2
-2.954431770705157,variable 2
-2.8385939208021655,variable 2
-2.9612996274187733,variable 2
-2.871559633027523,variable 2
-2.89170534605413,variable 2
-2.941153914392166,variable 2
-2.563421795143281,variable 2
-2.8417989206018532,variable 2
-2.9214660584798,variable 2
-2.470476800952343,variable 2
-2.8486667773154695,variable 2
-2.308395382511003,variable 2
-2.589977507769263,variable 2
-2.752516783324844,variable 2
-2.5103103698913163,variable 2
-2.9576367705048447,variable 2
-2.7291660704985494,variable 2
-2.967709627018148,variable 2
-2.682922501960201,variable 2
-2.8550767769148444,variable 2
-2.7291660704985494,variable 2
-2.967709627018148,variable 2
-2.533661082717611,variable 2
-2.984192483130827,variable 2
-2.8353889210024783,variable 2
-2.9809874833311394,variable 2
-2.9809874833311394,variable 2
-2.934743914792791,variable 2
-2.812038208176183,variable 2
-2.533661082717611,variable 2
-2.8184482077755586,variable 2
-2.828521064288862,variable 2
-2.8385939208021655,variable 2
-2.8353889210024783,variable 2
-2.8582817767145317,variable 2
-2.815243207975871,variable 2
-2.702610357872567,variable 2
-2.689332501559576,variable 2
-2.8317260640885498,variable 2
-2.8184482077755586,variable 2
-2.9315389149931037,variable 2
-2.948021771105782,variable 2
-2.89170534605413,variable 2
-2.901320345453193,variable 2
-2.9576367705048447,variable 2
-2.8747646328272105,variable 2
-2.9113932019664963,variable 2
-2.884837489340514,variable 2
-2.563421795143281,variable 2
-2.8880424891402017,variable 2
-2.8417989206018532,variable 2
-2.9278760580791747,variable 2
-2.4077503763013155,variable 2
-2.7291660704985494,variable 2
-2.34136109473636,variable 2
-2.9049832023671214,variable 2
-2.9379489145924786,variable 2
-2.8816324895408267,variable 2
-2.8747646328272105,variable 2
-2.991060339844443,variable 2
-2.878427489741139,variable 2
-2.914598201766184,variable 2
-2.901320345453193,variable 2
-2.865149633428148,variable 2
-2.9612996274187733,variable 2
-2.7822774957505136,variable 2
-2.9576367705048447,variable 2
-2.901320345453193,variable 2
-2.8317260640885498,variable 2
-2.941153914392166,variable 2
-2.9809874833311394,variable 2
-2.984192483130827,variable 2
-2.9809874833311394,variable 2
-2.9809874833311394,variable 2
-2.9612996274187733,variable 2
-2.954431770705157,variable 2
-2.9315389149931037,variable 2
-2.9278760580791747,variable 2
-2.95122677090547,variable 2
-2.934743914792791,variable 2
-2.901320345453193,variable 2
-2.566626794942968,variable 2
-2.8417989206018532,variable 2
-2.954431770705157,variable 2
-2.8683546332278356,variable 2
-2.8816324895408267,variable 2
-2.9278760580791747,variable 2
-2.8051703514625674,variable 2
-2.894910345853818,variable 2
-2.967709627018148,variable 2
-2.934743914792791,variable 2
-2.964504627218461,variable 2
-2.8550767769148444,variable 2
-2.970914626817836,variable 2
-2.977782483531452,variable 2
-2.9576367705048447,variable 2
-2.967709627018148,variable 2
-2.566626794942968,variable 2
-2.970914626817836,variable 2
-2.8880424891402017,variable 2
-2.8353889210024783,variable 2
-2.914598201766184,variable 2
-2.9246710582794875,variable 2
-2.517178226604932,variable 2
-2.9379489145924786,variable 2
-2.9315389149931037,variable 2
-2.970914626817836,variable 2
-2.984192483130827,variable 2
-2.812038208176183,variable 2
-2.964504627218461,variable 2
-2.984192483130827,variable 2
-2.8019653516628797,variable 2
-2.9878553400447556,variable 2
-2.884837489340514,variable 2
-2.9612996274187733,variable 2
-2.970914626817836,variable 2
-2.901320345453193,variable 2
-2.967709627018148,variable 2
-2.984192483130827,variable 2
-2.9809874833311394,variable 2
-2.9809874833311394,variable 2
-2.9182610586801125,variable 2
-2.894910345853818,variable 2
-2.9576367705048447,variable 2
-2.8747646328272105,variable 2
-2.8816324895408267,variable 2
-2.901320345453193,variable 2
-2.865149633428148,variable 2
-2.977782483531452,variable 2
-2.964504627218461,variable 2
-2.984192483130827,variable 2
-2.977782483531452,variable 2
-2.984192483130827,variable 2
-2.991060339844443,variable 2
-2.89170534605413,variable 2
-2.948021771105782,variable 2
-2.9379489145924786,variable 2
-2.9379489145924786,variable 2
-2.984192483130827,variable 2
-2.984192483130827,variable 2
-2.9878553400447556,variable 2
-2.977782483531452,variable 2
-2.9878553400447556,variable 2
-2.977782483531452,variable 2
-2.9878553400447556,variable 2
-2.948021771105782,variable 2
-2.948021771105782,variable 2
-2.9612996274187733,variable 2
-2.9878553400447556,variable 2
-2.9576367705048447,variable 2
-2.9576367705048447,variable 2
-2.977782483531452,variable 2
-2.9745774837317644,variable 2
-2.9878553400447556,variable 2
-2.9745774837317644,variable 2
-2.984192483130827,variable 2
-2.977782483531452,variable 2
-2.9809874833311394,variable 2
-2.954431770705157,variable 2
-2.9576367705048447,variable 2
-2.9113932019664963,variable 2
-2.8880424891402017,variable 2
-2.964504627218461,variable 2
-2.898115345653505,variable 2
-2.8253160644891744,variable 2
-2.8747646328272105,variable 2
